City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Nisia Floresta,BR,2022-02-02 23:37:17,-6.0911,-35.2086,83.21,77,53,8.61
384,Pozo Colorado,PY,2022-02-02 23:37:18,-23.4923,-58.7972,89.44,33,56,6.22
385,Tornio,FI,2022-02-02 23:37:00,65.8481,24.1466,1.42,96,100,4.23
386,Lipin Bor,RU,2022-02-02 23:37:19,60.2622,37.9763,2.91,99,99,3.0
387,Guerrero Negro,MX,2022-02-02 23:36:30,27.9769,-114.0611,64.81,36,2,14.09
388,Cockburn Town,TC,2022-02-02 23:32:42,21.4612,-71.1419,73.36,83,75,13.8
389,Green River,US,2022-02-02 23:37:19,41.5286,-109.4662,19.18,49,81,8.9
390,Mishelevka,RU,2022-02-02 23:37:20,52.8575,103.1719,-18.98,100,96,0.89
391,Central Point,US,2022-02-02 23:37:20,42.376,-122.9164,51.28,51,0,1.01
392,Roebourne,AU,2022-02-02 23:37:21,-20.7833,117.1333,84.99,63,96,3.8
393,Tullow,IE,2022-02-02 23:37:21,52.8003,-6.7369,48.25,87,100,5.01
394,Namibe,AO,2022-02-02 23:37:21,-15.1961,12.1522,72.09,72,85,9.8
395,Usakos,NA,2022-02-02 23:37:22,-22.0,15.6,68.36,54,3,5.86
396,Rovaniemi,FI,2022-02-02 23:37:22,66.5,25.7167,13.41,85,100,9.22
397,Bud,US,2022-02-02 23:37:23,39.447,-86.1758,36.82,97,100,14.79
398,Atar,MR,2022-02-02 23:37:23,20.5169,-13.0499,73.15,20,0,8.5
399,Coquimbo,CL,2022-02-02 23:36:24,-29.9533,-71.3436,65.93,77,20,10.36
400,Maturin,VE,2022-02-02 23:37:24,9.75,-63.1767,76.15,75,51,8.84
401,Bathsheba,BB,2022-02-02 23:37:24,13.2167,-59.5167,79.41,73,20,14.97
402,Mopipi,BW,2022-02-02 23:37:25,-21.1833,24.8833,79.68,62,95,7.16
403,Pangody,RU,2022-02-02 23:37:25,65.85,74.4859,0.14,97,97,14.99
404,Launceston,AU,2022-02-02 23:35:12,-41.45,147.1667,63.61,51,100,5.01
405,Gao,ML,2022-02-02 23:37:26,16.6362,1.637,64.8,12,0,11.5
406,Ati,TD,2022-02-02 23:37:26,13.2154,18.3353,62.87,13,2,10.18
407,Touros,BR,2022-02-02 23:37:27,-5.1989,-35.4608,83.3,73,31,12.59
408,Los Llanos De Aridane,ES,2022-02-02 23:37:27,28.6585,-17.9182,68.13,61,20,5.01
409,Knysna,ZA,2022-02-02 23:37:28,-34.0363,23.0471,68.38,88,100,3.18
410,Preobrazheniye,RU,2022-02-02 23:37:28,42.9019,133.9064,12.78,61,33,9.28
411,Diamantina,BR,2022-02-02 23:37:38,-18.2494,-43.6003,64.63,95,100,3.36
412,Sola,VU,2022-02-02 23:37:39,-13.8833,167.55,81.25,76,98,7.11
413,Svetlaya,RU,2022-02-02 23:37:39,46.5389,138.3297,9.25,66,13,8.77
414,Tarko-Sale,RU,2022-02-02 23:37:40,64.9225,77.785,-5.42,95,65,14.7
415,Puerto Madryn,AR,2022-02-02 23:37:40,-42.7692,-65.0385,80.46,30,69,4.63
416,Kaseda,JP,2022-02-02 23:37:41,31.4167,130.3167,40.23,76,100,14.03
417,Pokhara,NP,2022-02-02 23:37:41,28.2333,83.9833,50.54,71,92,2.93
418,Bubaque,GW,2022-02-02 23:37:42,11.2833,-15.8333,77.86,84,12,7.56
419,Rajpura,IN,2022-02-02 23:37:42,30.4831,76.595,54.1,73,93,9.78
420,Bandarbeyla,SO,2022-02-02 23:37:42,9.4942,50.8122,73.99,75,14,15.75
421,Koumac,NC,2022-02-02 23:37:43,-20.5667,164.2833,84.76,63,1,5.12
422,Sitka,US,2022-02-02 23:33:10,57.0531,-135.33,39.09,93,100,5.75
423,Port Macquarie,AU,2022-02-02 23:37:43,-31.4333,152.9167,67.89,100,100,10.36
424,Abu Road,IN,2022-02-02 23:37:44,24.4833,72.7833,57.97,84,8,4.7
425,Agadir,MA,2022-02-02 23:37:44,30.4202,-9.5982,64.85,39,36,2.37
426,Kahului,US,2022-02-02 23:37:45,20.8947,-156.47,83.46,67,20,16.11
427,Rio Grande,BR,2022-02-02 23:37:45,-32.035,-52.0986,74.01,85,0,18.92
428,Tilichiki,RU,2022-02-02 23:32:47,60.4667,166.1,3.27,82,98,10.54
429,Edson,CA,2022-02-02 23:37:46,53.5835,-116.4356,-3.86,65,100,0.0
430,Meulaboh,ID,2022-02-02 23:37:46,4.1363,96.1285,75.54,86,60,4.0
431,Miri,MY,2022-02-02 23:37:47,4.4148,114.0089,75.34,100,40,0.0
432,Suhut,TR,2022-02-02 23:37:47,38.5311,30.5458,36.54,99,100,6.85
433,Virginia Beach,US,2022-02-02 23:34:26,36.8529,-75.978,46.62,94,100,3.44
434,Walvis Bay,NA,2022-02-02 23:37:48,-22.9575,14.5053,68.09,77,3,8.93
435,Iquitos,PE,2022-02-02 23:37:49,-3.7481,-73.2472,80.64,83,75,2.3
436,Cha Grande,BR,2022-02-02 23:37:49,-8.2383,-35.4617,77.18,86,25,5.59
437,Araouane,ML,2022-02-02 23:37:49,18.9048,-3.5265,63.5,14,65,11.48
438,Biryusinsk,RU,2022-02-02 23:37:50,55.9634,97.8235,-4.32,99,100,1.92
439,Buala,SB,2022-02-02 23:37:50,-8.145,159.5921,81.36,82,100,9.6
440,Penzance,GB,2022-02-02 23:35:18,50.1186,-5.5371,47.08,82,100,11.52
441,Roblin,CA,2022-02-02 23:37:51,51.23,-101.3565,-30.33,100,21,4.74
442,Cairns,AU,2022-02-02 23:37:51,-16.9167,145.7667,88.11,73,100,1.14
443,Kolobovo,RU,2022-02-02 23:37:52,56.702,41.3417,15.89,97,100,3.91
444,Clyde River,CA,2022-02-02 23:37:52,70.4692,-68.5914,-16.37,76,100,11.5
445,Broken Hill,AU,2022-02-02 23:37:53,-31.95,141.4333,62.31,48,0,23.02
446,Grindavik,IS,2022-02-02 23:37:53,63.8424,-22.4338,25.27,93,40,3.44
447,Kaohsiung,TW,2022-02-02 23:37:54,22.6163,120.3133,64.35,91,75,1.99
448,Katherine,AU,2022-02-02 23:37:54,-14.4667,132.2667,80.92,83,76,8.05
449,Salekhard,RU,2022-02-02 23:37:54,66.53,66.6019,0.37,98,100,4.54
450,Daru,PG,2022-02-02 23:37:55,-9.0763,143.2092,82.24,64,98,5.7
451,Capitao Poco,BR,2022-02-02 23:37:55,-1.7464,-47.0594,73.17,96,95,4.05
452,Kanchanaburi,TH,2022-02-02 23:37:56,14.6333,99.1,70.09,79,10,1.88
453,Yar-Sale,RU,2022-02-02 23:37:56,66.8333,70.8333,2.08,97,100,12.8
454,Ormara,PK,2022-02-02 23:37:57,25.2088,64.6357,66.02,31,0,30.91
455,Northam,GB,2022-02-02 23:37:57,51.0333,-4.2167,47.82,91,100,10.74
456,Ures,MX,2022-02-02 23:37:57,29.4333,-110.4,68.13,35,49,19.3
457,High Level,CA,2022-02-02 23:38:08,58.5169,-117.136,-11.09,77,40,2.3
458,Tual,ID,2022-02-02 23:38:08,-5.6667,132.75,83.07,73,100,8.75
459,Kisangani,CD,2022-02-02 23:38:09,0.5167,25.2,73.89,68,100,2.48
460,Topolevo,RU,2022-02-02 23:38:09,48.4994,135.1975,-14.62,76,0,4.47
461,Illapel,CL,2022-02-02 23:38:10,-31.6308,-71.1653,68.97,64,0,5.19
462,Takhtamygda,RU,2022-02-02 23:38:10,54.1,123.5667,-16.85,94,46,3.44
463,Meadow Lake,US,2022-02-02 23:37:45,34.8014,-106.5436,28.83,85,100,10.87
464,Fort Nelson,CA,2022-02-02 23:38:11,58.8053,-122.7002,-6.21,77,100,8.05
465,Tumaco,CO,2022-02-02 23:38:11,1.7986,-78.8156,76.96,84,31,4.72
466,Arandis,NA,2022-02-02 23:38:11,-22.4167,14.9667,61.47,71,3,4.92
467,Sorong,ID,2022-02-02 23:38:12,-0.8833,131.25,79.27,81,100,4.56
468,Loa Janan,ID,2022-02-02 23:38:12,-0.583,117.095,75.83,91,100,2.17
469,Santa Marta,CO,2022-02-02 23:38:13,11.2408,-74.199,86.05,60,20,13.0
470,Brasileia,BR,2022-02-02 23:38:13,-11.0161,-68.7481,74.21,98,69,2.55
471,Lahij,YE,2022-02-02 23:38:14,13.1667,44.5833,71.49,83,100,6.87
472,Bambanglipuro,ID,2022-02-02 23:38:14,-7.95,110.2833,60.6,80,100,3.6
473,Mahon,ES,2022-02-02 23:38:15,39.8885,4.2658,46.96,93,0,4.61
474,Savinskiy,RU,2022-02-02 23:38:15,62.9342,40.1361,8.83,98,100,2.1
475,College,US,2022-02-02 23:38:15,64.8569,-147.8028,-6.14,74,20,0.0
476,Thompson,CA,2022-02-02 23:38:16,55.7435,-97.8558,-9.24,64,20,18.41
477,Mayya,RU,2022-02-02 23:38:16,61.7333,130.2811,-36.69,100,95,1.45
478,Banda Aceh,ID,2022-02-02 23:38:17,5.5577,95.3222,77.0,86,30,9.22
479,Frankenberg,DE,2022-02-02 23:38:17,51.0667,8.8,41.18,95,100,4.34
480,Motril,ES,2022-02-02 23:38:17,36.7507,-3.5179,62.82,44,47,3.36
481,Gold Coast,AU,2022-02-02 23:37:10,-28.0,153.4333,83.37,90,100,3.0
482,San Patricio,US,2022-02-02 23:38:18,28.017,-97.5169,77.09,80,90,8.75
483,Yeppoon,AU,2022-02-02 23:33:58,-23.1333,150.7333,76.78,72,100,6.33
484,De Aar,ZA,2022-02-02 23:38:19,-30.6497,24.0123,67.89,83,72,7.7
485,Bendigo,AU,2022-02-02 23:38:19,-36.7667,144.2833,61.65,54,0,5.99
486,Tautira,PF,2022-02-02 23:38:20,-17.7333,-149.15,87.82,78,17,18.79
487,Nurota,UZ,2022-02-02 23:38:20,40.5614,65.6886,26.69,65,0,2.33
488,Lompoc,US,2022-02-02 23:38:16,34.6391,-120.4579,64.71,19,0,16.11
489,Bonthe,SL,2022-02-02 23:38:21,7.5264,-12.505,77.41,90,42,5.88
490,Awjilah,LY,2022-02-02 23:34:08,29.1081,21.2869,51.67,60,44,19.86
491,Yulara,AU,2022-02-02 23:38:21,-25.2406,130.9889,67.84,52,100,14.97
492,Tall Kayf,TR,2022-02-02 23:38:22,37.0833,41.0667,43.03,70,100,4.92
493,Flinders,AU,2022-02-02 23:36:41,-34.5833,150.8552,70.18,68,73,10.0
494,Erzin,TR,2022-02-02 23:38:22,36.9559,36.2,48.92,76,47,9.91
495,Kudahuvadhoo,MV,2022-02-02 23:38:23,2.6708,72.8944,80.78,73,1,7.43
496,Sisimiut,GL,2022-02-02 23:38:23,66.9395,-53.6735,0.88,76,100,20.54
497,Serramanna,IT,2022-02-02 23:38:24,39.4244,8.9244,52.63,93,0,3.44
498,Ambilobe,MG,2022-02-02 23:38:24,-13.2,49.05,73.17,96,99,1.59
499,Izvoarele Sucevei,RO,2022-02-02 23:38:24,47.75,25.1833,21.42,96,91,4.05
500,Itacare,BR,2022-02-02 23:37:30,-14.2775,-38.9967,82.29,86,9,6.15
501,Verkhnyaya Inta,RU,2022-02-02 23:38:25,65.9811,60.3094,11.53,96,100,4.21
502,Agidel,RU,2022-02-02 23:38:25,55.9077,53.9355,30.4,97,100,15.12
503,Dennery,LC,2022-02-02 23:38:26,13.8996,-60.8879,78.89,83,20,17.27
504,Panaba,MX,2022-02-02 23:38:36,21.2833,-88.2667,79.57,64,41,12.8
505,Bangangte,CM,2022-02-02 23:38:37,5.1409,10.5198,63.09,82,44,5.37
506,Santa Fe,AR,2022-02-02 23:38:37,-31.6333,-60.7,82.9,77,99,5.68
507,Redmond,US,2022-02-02 23:38:38,47.674,-122.1215,44.56,82,100,1.01
508,Barcelos,PT,2022-02-02 23:38:38,41.5388,-8.6151,52.68,80,88,4.59
509,Kemijarvi,FI,2022-02-02 23:38:38,66.7131,27.4306,10.58,96,100,3.44
510,Chandler,US,2022-02-02 23:37:33,33.3062,-111.8412,63.01,12,0,13.8
511,Beihai,CN,2022-02-02 23:38:39,21.4833,109.1,50.23,86,100,18.37
512,Abdanan,IR,2022-02-02 23:38:39,32.9926,47.4198,44.53,46,58,5.99
513,Antofagasta,CL,2022-02-02 23:38:40,-23.65,-70.4,67.28,81,10,8.77
514,Shahr-E Babak,IR,2022-02-02 23:38:41,30.1165,55.1186,38.89,37,0,2.66
515,Tiarei,PF,2022-02-02 23:38:41,-17.5333,-149.3333,87.82,77,9,19.53
516,Carauari,BR,2022-02-02 23:37:48,-4.8828,-66.8958,73.15,98,100,2.15
517,Chanika,TZ,2022-02-02 23:38:42,-5.4167,38.0167,66.56,97,100,3.02
518,Furano,JP,2022-02-02 23:38:42,43.2818,142.4743,13.5,92,100,4.72
519,Alugan,PH,2022-02-02 23:38:42,12.2188,125.4808,79.16,84,85,15.21
520,Qrendi,MT,2022-02-02 23:38:43,35.8347,14.4583,54.1,76,0,11.5
521,Kuytun,RU,2022-02-02 23:38:43,54.3419,101.5036,-19.39,100,94,0.92
522,Bang Saphan,TH,2022-02-02 23:38:44,11.2126,99.5117,76.95,94,14,2.48
523,Raton,US,2022-02-02 23:38:44,36.9034,-104.4391,13.05,72,100,1.99
524,Orlik,RU,2022-02-02 23:38:44,52.5178,99.825,-22.07,97,82,2.3
525,Chaadayevka,RU,2022-02-02 23:38:45,53.1427,45.9122,30.65,99,100,5.61
526,Ngaoundere,CM,2022-02-02 23:38:45,7.3167,13.5833,64.63,23,13,4.23
527,Talkha,EG,2022-02-02 23:38:46,31.0539,31.3779,48.97,47,64,7.27
528,Taseyevo,RU,2022-02-02 23:38:46,57.2169,94.8978,-6.81,100,95,1.45
529,Teya,RU,2022-02-02 23:38:46,60.3778,92.6267,14.0,94,100,5.7
530,Alghero,IT,2022-02-02 23:38:47,40.5589,8.3181,51.98,100,40,2.3
531,Rajshahi,BD,2022-02-02 23:38:47,24.3667,88.6,61.03,54,7,7.11
532,Tiznit,MA,2022-02-02 23:38:48,29.5833,-9.5,65.86,26,56,8.46
533,Pradopolis,BR,2022-02-02 23:35:13,-21.3594,-48.0656,75.38,98,100,3.47
534,Xichang,CN,2022-02-02 23:38:48,27.8964,102.2634,28.96,95,90,2.44
535,Cuenca,EC,2022-02-02 23:38:49,-2.8833,-78.9833,66.33,48,20,11.5
536,Ottumwa,US,2022-02-02 23:38:49,41.02,-92.4113,15.21,68,100,11.01
537,Havelock,US,2022-02-02 23:37:18,34.8791,-76.9013,55.38,82,56,3.0
538,Teknaf,BD,2022-02-02 23:38:50,20.8624,92.3058,59.18,69,0,4.45
539,Carlisle,US,2022-02-02 23:38:51,40.2015,-77.1889,42.84,72,91,5.06
540,La Tuque,CA,2022-02-02 23:38:51,47.4334,-72.7824,32.25,86,100,3.44
541,Semey,KZ,2022-02-02 23:38:52,50.4111,80.2275,-7.96,96,13,5.28
542,Udachnyy,RU,2022-02-02 23:38:52,66.4167,112.4,-33.38,100,45,2.17
543,Dezhou,CN,2022-02-02 23:38:52,37.4486,116.2925,28.71,42,0,4.29
544,Umm Lajj,SA,2022-02-02 23:38:53,25.0213,37.2685,68.86,46,0,7.25
545,Muli,MV,2022-02-02 23:38:53,2.9167,73.5667,81.88,71,11,9.06
546,Marzuq,YE,2022-02-02 23:38:54,14.4,46.4667,61.21,43,96,3.71
547,Suleja,NG,2022-02-02 23:38:54,9.1758,7.1808,68.99,18,7,6.06
548,Grand-Lahou,CI,2022-02-02 23:38:56,5.1367,-5.0242,78.85,85,29,6.49
549,Katangli,RU,2022-02-02 23:38:56,51.7102,143.2326,3.43,93,100,20.78
550,Lugoba,TZ,2022-02-02 23:39:06,-6.45,38.3333,72.14,99,100,3.11
551,Vallenar,CL,2022-02-02 23:39:07,-28.5708,-70.7581,71.13,55,0,4.41
552,Souillac,MU,2022-02-02 23:37:35,-20.5167,57.5167,80.98,89,75,27.63
553,Opunake,NZ,2022-02-02 23:39:07,-39.4556,173.8583,69.62,80,100,16.35
554,Zhiryatino,RU,2022-02-02 23:39:08,53.2228,33.7306,23.32,96,100,8.28
555,Armidale,AU,2022-02-02 23:39:08,-30.5167,151.65,57.81,96,100,5.7
556,Ipu,BR,2022-02-02 23:39:09,-4.3222,-40.7108,77.2,71,64,5.46
557,Santa Marta De Tormes,ES,2022-02-02 23:39:09,40.9506,-5.6272,42.46,93,80,4.61
558,Oktyabrskoye,RU,2022-02-02 23:39:10,43.0645,44.7417,24.94,100,82,6.71
559,Russell,US,2022-02-02 23:39:10,32.3502,-85.1999,69.4,55,75,10.36
560,Sao Joao Da Barra,BR,2022-02-02 23:38:43,-21.6403,-41.0511,74.62,91,100,6.8
561,Altay,CN,2022-02-02 23:39:11,47.8667,88.1167,3.87,72,11,6.85
562,Miyazu,JP,2022-02-02 23:39:11,35.5333,135.1833,36.39,78,100,4.83
563,Kilindoni,TZ,2022-02-02 23:39:12,-7.9139,39.6668,80.73,80,99,11.32
564,Quebrangulo,BR,2022-02-02 23:39:12,-9.3189,-36.4711,73.72,84,34,10.49
565,Lubango,AO,2022-02-02 23:39:13,-14.9172,13.4925,59.5,53,82,5.41
566,Namatanai,PG,2022-02-02 23:39:13,-3.6667,152.4333,80.44,81,100,9.22
567,Nha Trang,VN,2022-02-02 23:39:13,12.25,109.1833,71.6,90,61,5.77
568,Trang,TH,2022-02-02 23:39:14,7.5,99.5,75.15,100,75,1.14
569,Margate,GB,2022-02-02 23:34:27,51.3813,1.3862,47.75,89,100,3.0
570,Umm Kaddadah,SD,2022-02-02 23:39:15,13.6017,26.6876,67.82,21,10,5.03
571,Salalah,OM,2022-02-02 23:38:13,17.0151,54.0924,77.09,22,0,6.91
572,Doha,QA,2022-02-02 23:39:15,25.2867,51.5333,60.78,72,0,9.22
573,Bowen,AU,2022-02-02 23:39:16,-20.0167,148.2333,86.22,70,100,6.4
574,Nuuk,GL,2022-02-02 23:39:16,64.1835,-51.7216,11.01,56,75,9.22
575,Marsh Harbour,BS,2022-02-02 23:36:34,26.5412,-77.0636,71.58,63,9,17.11
